paper_references,keywords,max_delta,avg_delta,min_delta,avg_trend,max_trend,min_trend,peso_fonte,class
36,22,100,2.0000,-100,29.3182,100,0,10,relevant
20,20,42,-3.6000,-100,37.1000,100,0,10,relevant
18,17,42,-4.1176,-100,48.5294,100,0,10,relevant
30,11,42,1.1818,-76,34.1818,82,0,10,relevant
19,11,32,-1.0909,-37,30.2727,95,0,10,relevant
14,21,100,4.6667,-100,43.1429,100,0,10,relevant
40,23,42,2.1739,-80,28.2609,82,0,10,relevant
44,10,23,6.3000,0,44.6000,91,0,10,relevant
22,16,100,7.6875,-100,50.6875,100,0,10,relevant
0,3,21,11.0000,0,36.6667,73,0,10,irrelevant
0,7,17,5.0000,-1,59.4286,84,0,10,irrelevant
0,18,42,1.3889,-37,27.4444,93,0,10,relevant
0,2,3,1.5000,0,49.5000,80,19,10,relevant
0,5,3,-1.4000,-11,45.6000,95,0,10,relevant
0,7,11,-3.2857,-37,31.0000,81,0,10,relevant
0,7,38,9.8571,-4,54.8571,85,0,10,relevant
0,7,42,-3.5714,-100,64.1429,100,0,10,relevant
0,7,38,12.8571,0,43.4286,81,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,11,3.5000,0,45.0000,81,0,10,relevant
0,4,11,3.5000,0,45.0000,81,0,10,relevant
0,4,11,3.5000,0,45.0000,81,0,10,relevant
0,11,42,-1.0000,-100,57.1818,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,16,4.2000,0,31.6000,81,0,10,relevant
0,10,11,-1.6000,-37,31.0000,93,0,10,irrelevant
25,3,14,9.0000,-1,80.6667,100,59,10,relevant
53,16,23,-1.3125,-64,48.3125,100,0,10,relevant
33,20,45,4.9500,-25,30.3000,93,0,10,relevant
24,14,28,-0.3571,-61,44.0000,100,0,10,relevant
20,8,46,11.2500,-1,54.7500,85,0,10,relevant
23,25,42,5.0000,-100,45.9200,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,4,42,-12.5000,-100,53.2500,100,0,10,irrelevant
0,6,40,12.8333,0,50.8333,89,0,10,relevant
0,6,40,12.8333,0,50.8333,89,0,10,irrelevant
0,5,14,-4.8000,-68,73.6000,83,59,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,11,42,0.1818,-100,33.4545,100,0,10,relevant
0,13,40,12.0000,0,39.1538,89,0,10,irrelevant
0,10,42,8.0000,0,31.7000,89,0,10,irrelevant
21,11,80,-2.9091,-66,32.6364,83,0,9,irrelevant
24,9,0,-13.3333,-66,33.1111,83,0,9,irrelevant
19,11,43,3.1818,-5,26.1818,89,0,9,irrelevant
11,11,0,-6.1818,-46,45.0909,100,0,9,relevant
16,9,100,7.2222,-66,40.3333,83,0,9,irrelevant
9,7,2,-14.1429,-66,55.1429,83,0,9,irrelevant
4,11,53,3.3636,-46,34.1818,90,0,9,irrelevant
7,10,53,-7.5000,-66,59.2000,83,0,9,irrelevant
19,6,0,-9.0000,-46,38.6667,83,0,9,relevant
21,6,9,1.5000,0,27.3333,89,0,8,relevant
14,0,0,0.0000,0,0.0000,0,0,9,irrelevant
40,0,0,0.0000,0,0.0000,0,0,9,irrelevant
16,0,0,0.0000,0,0.0000,0,0,9,irrelevant
10,0,0,0.0000,0,0.0000,0,0,9,irrelevant
18,5,2,-4.2000,-17,57.2000,83,0,10,relevant
16,0,0,0.0000,0,0.0000,0,0,10,irrelevant
17,9,10,-1.1111,-17,52.4444,89,0,10,relevant
16,5,2,-4.2000,-17,57.2000,83,0,10,irrelevant
0,3,20,-8.6667,-46,50.0000,83,0,10,irrelevant
19,10,20,-2.1000,-46,49.9000,89,0,10,relevant
5,6,20,-3.6667,-46,48.0000,83,0,10,irrelevant
4,0,0,0.0000,0,0.0000,0,0,10,irrelevant
14,4,1,0.2500,0,34.5000,89,0,10,relevant
0,17,47,-1.1765,-66,34.9412,86,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
9,0,0,0.0000,0,0.0000,0,0,9,relevant
83,0,0,0.0000,0,0.0000,0,0,9,irrelevant
32,0,0,0.0000,0,0.0000,0,0,9,irrelevant
12,0,0,0.0000,0,0.0000,0,0,9,irrelevant
31,0,0,0.0000,0,0.0000,0,0,9,irrelevant
43,0,0,0.0000,0,0.0000,0,0,9,irrelevant
60,0,0,0.0000,0,0.0000,0,0,9,irrelevant
0,0,0,0.0000,0,0.0000,0,0,7,irrelevant
79,35,53,-3.4571,-100,39.3143,100,0,10,relevant
6,10,1,0.1000,0,17.4000,88,0,0,relevant
24,19,19,-7.6316,-100,44.7895,100,0,0,relevant
7,10,10,-2.8000,-38,39.9000,100,0,0,irrelevant
4,5,10,2.8000,0,26.2000,75,0,0,relevant
2,10,4,-4.4000,-38,45.7000,100,0,0,irrelevant
1,5,10,2.8000,0,26.2000,75,0,0,relevant
9,9,89,15.1111,-15,23.2222,89,0,9,relevant
13,11,100,11.2727,-66,41.7273,89,0,9,relevant
15,9,42,-0.3333,-48,28.1111,100,0,9,irrelevant
31,11,100,11.0000,0,14.6364,89,0,9,relevant
31,12,100,13.5833,0,13.4167,89,0,9,irrelevant
19,8,89,25.0000,-15,32.1250,89,0,9,relevant
12,9,21,2.3333,0,17.8889,89,0,9,relevant
22,19,53,3.3158,-17,20.3684,90,0,9,relevant
13,6,72,-4.0000,-48,69.5000,100,0,9,relevant
37,12,100,24.9167,-15,23.4167,89,0,9,relevant
0,11,100,7.0000,-66,40.0909,88,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,66,22.0000,0,29.6667,89,0,10,relevant
0,3,66,22.0000,0,29.6667,89,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,20,-2.1000,-66,64.1000,91,0,10,relevant
0,10,20,-2.1000,-66,64.1000,91,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,8,-14.5000,-66,31.7500,66,0,10,relevant
0,3,66,22.0000,0,29.6667,89,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,66,22.0000,0,29.6667,89,0,10,relevant
0,7,2,-10.5714,-66,50.7143,83,0,10,relevant
0,4,2,-17.0000,-66,48.0000,66,0,10,relevant
0,7,0,-11.8571,-66,42.7143,83,0,10,relevant
0,3,66,22.0000,0,29.6667,89,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,7,66,-0.2857,-66,40.1429,89,0,10,relevant
0,13,100,8.3077,-66,42.1538,88,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,3,10,1.3333,-3,78.3333,83,72,10,relevant
0,9,66,-1.1111,-66,47.5556,89,0,10,irrelevant
0,6,17,-4.5000,-66,39.0000,66,0,10,relevant
0,3,100,45.3333,-17,29.3333,47,0,10,irrelevant
0,4,12,2.2500,-3,42.7500,83,0,10,irrelevant
0,5,11,-5.0000,-30,57.6000,83,0,10,irrelevant
0,4,12,2.2500,-3,42.7500,83,0,10,relevant
0,11,100,9.2727,-46,47.0000,89,0,10,relevant
0,3,6,-13.3333,-46,49.0000,83,0,10,relevant
0,3,100,45.3333,-17,29.3333,47,0,10,relevant
0,3,100,45.3333,-17,29.3333,47,0,10,irrelevant
0,8,53,4.1250,-17,40.0000,83,0,10,irrelevant
0,6,0,-1.0000,-3,30.3333,83,0,10,relevant
0,4,0,-9.0000,-30,61.0000,83,0,10,relevant
0,11,8,-8.4545,-66,53.6364,84,0,10,relevant
0,7,15,2.7143,-3,43.4286,83,0,10,relevant
0,15,15,1.9333,-17,38.5333,89,0,10,relevant
0,12,53,-2.9167,-66,39.5833,83,0,10,relevant
0,4,12,2.2500,-3,42.7500,83,0,10,irrelevant
0,3,-3,-3.3333,-4,82.3333,84,80,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,9,10,-5.0000,-46,53.4444,85,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,7,13,-6.0000,-66,52.7143,83,0,10,relevant
0,10,11,0.5000,-3,20.8000,83,0,10,relevant
0,2,0,-1.5000,-3,51.0000,83,19,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,13,2.8333,-3,51.5000,83,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,8,2,-7.1250,-49,52.2500,95,0,10,relevant
0,8,0,-6.5000,-46,30.7500,83,0,10,irrelevant
0,7,100,18.5714,-17,35.8571,83,0,10,relevant
0,4,0,-1.5000,-3,40.7500,83,0,10,relevant
21,11,100,-8.1818,-100,34.2727,100,0,10,relevant
55,14,10,-2.0714,-36,21.4286,80,0,10,relevant
60,14,2,-11.3571,-94,24.0714,94,0,10,relevant
46,16,10,-8.4375,-95,33.3750,95,0,10,relevant
32,21,12,-5.6667,-94,23.8571,94,0,10,irrelevant
43,16,21,2.2500,-15,32.8750,89,0,10,relevant
30,16,72,5.8125,-15,30.3750,89,0,10,relevant
26,11,68,15.0909,-15,50.0909,89,0,10,relevant
19,16,53,3.0625,-49,38.9375,95,0,10,irrelevant
51,14,72,10.0714,-15,43.0000,89,0,10,relevant
17,14,72,12.7857,-15,47.3571,89,0,10,irrelevant
40,13,72,3.0769,-17,38.2308,89,0,10,relevant
36,6,21,-5.6667,-49,55.0000,95,0,10,relevant
33,12,72,6.8333,-15,38.3333,89,0,10,irrelevant
26,13,76,-3.0769,-71,42.4615,85,0,10,irrelevant
28,14,84,6.2143,-17,23.2143,84,0,10,relevant
65,14,10,-8.2857,-71,39.4286,85,0,10,relevant
41,10,10,-3.8000,-46,45.1000,83,0,10,relevant
49,10,22,-9.4000,-71,59.9000,85,0,10,relevant
10,15,76,2.2000,-46,21.9333,83,0,10,relevant
28,7,15,-3.8571,-46,55.2857,83,0,10,relevant
37,22,69,-0.4545,-66,35.4545,83,0,10,relevant
24,18,15,-4.8333,-66,37.3889,83,0,10,relevant
21,14,11,-6.0714,-100,27.1429,100,0,10,relevant
29,14,14,-14.0000,-100,48.7143,100,0,10,relevant
46,11,10,-14.4545,-100,41.7273,100,0,10,relevant
46,11,10,-19.6364,-100,59.2727,100,0,10,relevant
0,3,9,-12.3333,-46,54.6667,83,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,2,15,7.5000,0,72.5000,89,56,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,2,15,7.5000,0,72.5000,89,56,10,relevant
0,4,19,-30.0000,-100,82.5000,100,66,10,relevant
0,4,15,-0.5000,-17,46.5000,89,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,11,-11.6667,-46,54.3333,83,0,10,relevant
0,4,0,-3.7500,-15,43.0000,89,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,8,53,-2.0000,-46,52.1250,85,0,10,relevant
0,7,10,0.4286,-3,35.1429,83,0,10,irrelevant
0,4,6,-13.0000,-46,82.2500,85,78,10,irrelevant
0,9,10,-4.6667,-46,35.3333,83,0,10,relevant
0,7,12,-4.4286,-46,45.4286,83,0,10,relevant
0,8,47,5.0000,-46,58.5000,90,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,5,84,22.8000,0,30.6000,81,0,10,relevant
0,5,2,-1.2000,-7,52.6000,91,0,10,relevant
0,3,4,-2.0000,-6,80.0000,96,56,10,relevant
0,2,4,1.0000,-2,66.5000,77,56,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,84,14.8333,-7,37.0000,84,0,10,relevant
0,7,11,1.1429,-3,18.2857,83,0,10,relevant
0,3,66,22.0000,0,29.6667,89,0,10,relevant
0,4,19,9.7500,1,71.0000,89,42,10,relevant
0,5,9,1.8000,0,15.0000,75,0,10,relevant
0,7,12,0.7143,-3,54.7143,86,0,10,relevant
0,8,18,-6.6250,-66,56.7500,83,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,7,18,3.1429,-3,44.4286,83,0,10,relevant
0,3,12,3.6667,-1,73.3333,86,57,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,5,19,-29.8000,-100,82.8000,100,66,9,irrelevant
0,4,19,-30.0000,-100,82.5000,100,66,9,relevant
0,4,12,2.2500,-3,42.7500,83,0,9,relevant
0,5,7,-47.2000,-100,92.6000,100,83,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,2,0,0.0000,0,0.0000,0,0,9,relevant
0,6,9,1.5000,0,12.5000,75,0,9,irrelevant
0,7,66,-0.2857,-66,40.1429,89,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,7,18,-8.5714,-100,69.4286,100,0,9,irrelevant
0,3,10,1.3333,-3,78.3333,83,72,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,6,20,-3.6667,-46,48.0000,83,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,13,100,9.9231,-17,36.6923,88,0,10,relevant
0,13,100,9.9231,-17,36.6923,88,0,10,relevant
0,9,100,15.0000,-17,34.8889,88,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,15,-1.4000,-46,46.1000,83,0,10,relevant
0,7,100,19.2857,-17,44.8571,88,0,10,relevant
0,4,12,1.0000,-7,77.7500,91,57,10,relevant
11,10,9,-0.3000,-8,45.3000,97,0,8,relevant
0,5,100,13.8000,-66,36.4000,66,0,10,relevant
0,12,100,7.7500,-46,52.6667,88,0,10,relevant
0,6,12,2.1667,-1,51.0000,86,0,10,relevant
17,10,11,-7.7000,-66,51.8000,82,0,10,relevant
24,2,-1,-4.0000,-7,88.5000,91,86,8,relevant
0,12,68,6.5000,-46,62.0833,85,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,13,12,-6.7692,-66,32.9231,83,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,20,-4.1667,-66,55.0000,77,0,10,relevant
0,7,11,1.1429,-3,18.2857,83,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,9,11,0.0000,-5,33.8889,100,0,10,relevant
0,6,12,0.6667,-7,66.6667,91,0,10,relevant
0,2,19,-23.5000,-66,68.0000,70,66,10,relevant
11,15,53,9.8000,-17,27.6667,90,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
18,11,37,-1.6364,-66,36.5455,77,0,10,relevant
0,3,20,-9.0000,-66,65.6667,70,61,10,relevant
0,8,15,-3.3750,-46,50.7500,83,0,10,relevant
15,12,15,-3.0000,-66,47.5000,83,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,20,10,-5.3000,-49,48.7500,100,0,10,relevant
0,7,0,-11.8571,-66,42.7143,83,0,10,relevant
0,6,20,-4.1667,-66,55.0000,77,0,10,relevant
0,7,0,-1.4286,-4,35.2857,84,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
7,2,0,-1.5000,-3,51.0000,83,19,10,relevant
0,6,8,-12.6667,-66,56.5000,77,0,10,relevant
0,7,0,-14.2857,-100,14.2857,100,0,10,relevant
14,2,14,6.5000,-1,91.5000,100,83,10,relevant
26,0,0,0.0000,0,0.0000,0,0,0,relevant
18,11,38,10.3636,0,37.7273,80,0,0,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
41,16,53,8.5625,-17,31.6250,90,0,10,relevant
32,10,4,-10.3000,-66,53.6000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,6,20,-9.1667,-66,51.3333,70,0,10,relevant
37,0,0,0.0000,0,0.0000,0,0,9,irrelevant
8,0,0,0.0000,0,0.0000,0,0,7,irrelevant
20,8,15,2.3750,-15,43.6250,85,0,7,irrelevant
12,8,15,2.3750,-15,43.6250,85,0,7,relevant
14,7,15,2.0000,-15,47.8571,85,0,7,irrelevant
14,7,15,2.0000,-15,47.8571,85,0,7,relevant
16,7,15,2.0000,-15,47.8571,85,0,7,relevant
13,6,15,3.8333,-1,36.1667,85,0,7,relevant
22,9,15,1.7778,-15,41.5556,85,0,7,relevant
18,4,15,4.7500,0,29.7500,85,0,7,relevant
30,8,15,1.6250,-10,37.0000,85,0,7,irrelevant
30,0,0,0.0000,0,0.0000,0,0,7,irrelevant
15,0,0,0.0000,0,0.0000,0,0,7,relevant
22,0,0,0.0000,0,0.0000,0,0,7,relevant
14,0,0,0.0000,0,0.0000,0,0,7,relevant
28,0,0,0.0000,0,0.0000,0,0,7,relevant
7,0,0,0.0000,0,0.0000,0,0,7,relevant
22,0,0,0.0000,0,0.0000,0,0,7,relevant
19,0,0,0.0000,0,0.0000,0,0,7,relevant
14,0,0,0.0000,0,0.0000,0,0,7,irrelevant
13,0,0,0.0000,0,0.0000,0,0,7,relevant
19,0,0,0.0000,0,0.0000,0,0,7,relevant
16,0,0,0.0000,0,0.0000,0,0,7,relevant
18,0,0,0.0000,0,0.0000,0,0,7,relevant
20,0,0,0.0000,0,0.0000,0,0,7,relevant
15,7,15,2.0000,-15,47.8571,85,0,8,irrelevant
22,4,15,4.7500,0,29.7500,85,0,8,relevant
10,7,15,2.0000,-15,47.8571,85,0,8,relevant
20,4,15,4.7500,0,29.7500,85,0,8,irrelevant
20,9,15,2.2222,-15,50.2222,85,0,8,relevant
23,7,15,2.0000,-15,47.8571,85,0,8,irrelevant
15,7,15,2.0000,-15,47.8571,85,0,8,relevant
21,7,15,2.0000,-15,47.8571,85,0,8,relevant
20,7,15,2.0000,-15,47.8571,85,0,8,relevant
10,9,15,2.2222,-15,50.2222,85,0,8,relevant
5,7,15,2.0000,-15,47.8571,85,0,8,relevant
12,7,15,2.0000,-15,47.8571,85,0,8,relevant
18,7,15,2.0000,-15,47.8571,85,0,8,irrelevant
23,9,15,2.2222,-15,50.2222,85,0,8,relevant
13,0,0,0.0000,0,0.0000,0,0,8,irrelevant
13,0,0,0.0000,0,0.0000,0,0,10,irrelevant
27,0,0,0.0000,0,0.0000,0,0,10,relevant
13,0,0,0.0000,0,0.0000,0,0,10,irrelevant
6,0,0,0.0000,0,0.0000,0,0,10,irrelevant
25,0,0,0.0000,0,0.0000,0,0,10,irrelevant
17,0,0,0.0000,0,0.0000,0,0,10,relevant
20,0,0,0.0000,0,0.0000,0,0,10,relevant
16,0,0,0.0000,0,0.0000,0,0,10,irrelevant
12,0,0,0.0000,0,0.0000,0,0,10,irrelevant
29,0,0,0.0000,0,0.0000,0,0,10,relevant
10,0,0,0.0000,0,0.0000,0,0,10,irrelevant
18,0,0,0.0000,0,0.0000,0,0,10,irrelevant
17,0,0,0.0000,0,0.0000,0,0,10,relevant
28,10,15,1.4000,-17,57.0000,100,0,6,relevant
10,4,15,4.7500,0,29.7500,85,0,6,relevant
17,7,15,2.0000,-15,47.8571,85,0,6,relevant
18,7,15,2.0000,-15,47.8571,85,0,6,relevant
25,7,15,2.0000,-15,47.8571,85,0,6,relevant
19,7,15,2.0000,-15,47.8571,85,0,6,relevant
50,7,15,2.0000,-15,47.8571,85,0,6,relevant
15,7,15,2.0000,-15,47.8571,85,0,6,irrelevant
26,4,15,4.7500,0,29.7500,85,0,6,irrelevant
18,14,15,-1.3571,-17,40.2143,100,0,6,relevant
39,7,15,2.0000,-15,47.8571,85,0,6,relevant
11,0,0,0.0000,0,0.0000,0,0,6,relevant
28,10,15,1.4000,-17,57.0000,100,0,6,irrelevant
15,7,15,2.0000,-15,47.8571,85,0,6,irrelevant
21,4,15,4.7500,0,29.7500,85,0,6,relevant
23,0,0,0.0000,0,0.0000,0,0,6,irrelevant
54,0,0,0.0000,0,0.0000,0,0,9,irrelevant
22,0,0,0.0000,0,0.0000,0,0,9,irrelevant
0,0,0,0.0000,0,0.0000,0,0,9,irrelevant
27,0,0,0.0000,0,0.0000,0,0,9,irrelevant
0,14,66,3.7857,-31,50.4286,100,0,10,irrelevant
0,11,16,0.8182,-6,19.2727,84,0,10,relevant
0,12,15,-3.5000,-51,56.9167,95,0,10,relevant
0,10,32,0.7000,-17,62.8000,100,0,10,relevant
0,15,37,3.6000,-51,44.9333,86,0,10,relevant
0,10,2,-12.5000,-100,55.2000,100,0,10,relevant
0,14,15,0.2857,-20,40.5000,89,0,10,relevant
0,13,66,6.9231,-6,30.4615,84,0,10,relevant
0,13,100,6.7692,-28,41.6923,100,0,10,relevant
15,10,52,-1.3000,-64,9.7000,64,0,0,relevant
0,9,100,9.3333,-12,54.0000,99,0,0,relevant
3,12,63,5.5000,-12,16.9167,84,0,0,relevant
4,11,100,9.0000,-7,13.4545,85,0,0,relevant
0,8,4,0.3750,-1,14.7500,85,0,0,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,9,66,6.7778,-8,54.3333,86,0,10,relevant
0,6,15,1.3333,-6,76.3333,95,56,10,relevant
0,9,66,6.7778,-8,54.3333,86,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,2,66,35.5000,5,32.5000,65,0,10,relevant
0,2,66,35.5000,5,32.5000,65,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,2,66,35.5000,5,32.5000,65,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,9,66,6.7778,-8,54.3333,86,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,66,10.8333,-8,58.6667,86,0,10,relevant
0,3,1,0.6667,0,72.6667,86,56,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,1,0.6667,0,72.6667,86,56,10,relevant
0,6,66,9.8333,-8,45.1667,74,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,66,9.8333,-8,45.1667,74,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,1,0.6667,0,72.6667,86,56,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,66,9.8333,-8,45.1667,74,0,10,irrelevant
0,13,66,4.8462,-12,46.1538,86,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,66,9.8333,-8,45.1667,74,0,10,relevant
0,3,1,0.6667,0,72.6667,86,56,10,relevant
0,10,1,-0.1000,-3,30.7000,89,0,10,irrelevant
0,8,15,1.3750,-6,46.5000,86,0,10,relevant
0,9,66,6.7778,-8,54.3333,86,0,10,relevant
0,3,0,-1.0000,-3,29.6667,89,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,1,0.6667,0,72.6667,86,56,10,relevant
17,21,23,-1.6667,-54,22.1905,85,0,9,relevant
24,13,14,0.3077,-17,35.1538,100,0,9,relevant
14,8,12,1.7500,-2,24.3750,85,0,9,irrelevant
16,10,66,4.0000,-51,33.0000,85,0,9,relevant
36,10,100,10.0000,-6,21.9000,85,0,9,relevant
38,8,4,-2.0000,-20,32.8750,85,0,9,relevant
14,12,14,0.7500,-17,39.4167,100,0,9,relevant
25,4,12,1.0000,-10,69.5000,85,39,9,irrelevant
20,16,6,-5.6875,-82,37.6250,85,0,9,relevant
14,4,32,6.0000,-12,57.2500,85,0,9,relevant
20,14,32,4.2857,-12,23.0000,85,0,9,relevant
29,7,32,5.1429,-12,42.8571,85,0,9,relevant
20,11,5,1.0000,0,17.9091,85,0,9,relevant
0,5,2,-23.2000,-100,64.6000,100,0,10,relevant
0,3,0,-6.0000,-17,61.3333,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,66,16.6667,-2,39.8333,69,0,10,relevant
0,3,2,-5.3333,-17,92.0000,100,84,10,relevant
0,7,3,-14.2857,-100,49.5714,100,0,10,relevant
0,5,2,-23.2000,-100,64.6000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,4,-15.6667,-51,45.3333,85,0,10,irrelevant
0,4,66,18.5000,-2,29.5000,62,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,4,-15.6667,-51,45.3333,85,0,10,relevant
0,8,15,3.3750,-12,57.1250,86,0,10,relevant
0,3,-1,-16.3333,-31,71.6667,100,31,10,relevant
0,4,66,22.5000,-2,45.7500,69,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,11,66,6.0000,-20,47.3636,91,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,66,1.7000,-51,55.7000,85,0,10,relevant
0,6,66,9.8333,-8,45.1667,74,0,10,irrelevant
0,9,66,2.0000,-51,54.2222,86,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,66,18.5000,-2,29.5000,62,0,10,relevant
0,10,11,-2.2000,-25,34.2000,84,0,10,relevant
0,2,15,7.5000,0,81.0000,86,76,10,relevant
0,10,66,2.9000,-31,50.0000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,13,66,5.7692,-20,42.7692,86,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,13,13,-5.2308,-100,45.1538,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,8,83,10.3750,0,0.0000,0,0,10,relevant
0,14,66,4.8571,-20,43.3571,91,0,10,relevant
0,5,12,0.8000,-17,56.2000,100,0,10,relevant
0,4,11,2.5000,-1,38.2500,84,0,10,relevant
